,ID,is_lens
4643,236568,True
1511,236569,True
599,236570,True
842,236571,True
4012,236572,True
7390,236573,True
8012,236574,True
2354,236575,True
137,236576,True
193,236577,True
2780,236578,True
9667,236579,True
2054,236580,True
1799,236581,True
9178,236582,True
4932,236583,True
1735,236584,True
2444,236585,True
939,236586,True
6455,236587,True
8538,236588,True
7737,236589,False
8921,236590,True
1240,236591,True
454,236592,False
9240,236593,True
7096,236594,True
9750,236595,True
2751,236596,True
3592,236597,True
2030,236598,True
574,236599,True
9242,236600,True
9764,236601,True
7713,236602,True
9733,236603,True
4955,236604,False
2046,236605,True
8028,236606,True
9134,236607,True
467,236608,False
9095,236609,True
2792,236610,False
4620,236611,True
9870,236612,True
9175,236613,True
7076,236614,True
6046,236615,True
4859,236616,True
562,236617,False
7080,236618,True
4010,236619,True
1163,236620,False
6880,236621,True
9347,236622,True
927,236623,True
9857,236624,True
7257,236625,True
9069,236626,True
2964,236627,True
356,236628,True
9912,236629,True
7300,236630,True
926,236631,True
5227,236632,True
9749,236633,True
6979,236634,True
4542,236635,True
7883,236636,True
8601,236637,True
5613,236638,True
3768,236639,False
1548,236640,True
8221,236641,True
8935,236642,True
2525,236643,True
2055,236644,True
9015,236645,True
5122,236646,True
4057,236647,True
41,236648,True
3352,236649,True
7965,236650,True
4288,236651,True
2092,236652,True
4761,236653,True
5850,236654,True
7826,236655,True
6600,236656,True
1570,236657,False
5681,236658,True
6262,236659,True
5057,236660,True
6543,236661,True
4863,236662,True
9557,236663,False
8897,236664,True
6280,236665,True
4238,236666,True
5423,236667,True
5365,236668,True
4563,236669,True
784,236670,True
6907,236671,True
7757,236672,True
8471,236673,True
7349,236674,True
1659,236675,True
3833,236676,True
8693,236677,False
5071,236678,True
3701,236679,True
2998,236680,True
3994,236681,True
5166,236682,True
7486,236683,True
6038,236684,True
3049,236685,False
9054,236686,True
5427,236687,True
498,236688,True
6050,236689,True
7975,236690,True
143,236691,True
8560,236692,False
772,236693,True
6211,236694,True
7755,236695,False
5249,236696,True
7287,236697,True
2017,236698,True
4994,236699,True
8374,236700,True
240,236701,True
5937,236702,True
5981,236703,True
7156,236704,True
6275,236705,True
3011,236706,True
7488,236707,True
8114,236708,True
9275,236709,True
4836,236710,True
1243,236711,True
7463,236712,True
3187,236713,True
4395,236714,True
7245,236715,True
6349,236716,True
6631,236717,True
4435,236718,True
8418,236719,True
9103,236720,False
5573,236721,True
679,236722,True
896,236723,True
650,236724,True
59,236725,True
7980,236726,False
5176,236727,True
5728,236728,True
2083,236729,False
8448,236730,True
9928,236731,True
3021,236732,True
1870,236733,True
5629,236734,True
7527,236735,True
5856,236736,True
8016,236737,True
836,236738,False
7291,236739,True
7867,236740,True
4950,236741,True
5267,236742,True
3329,236743,True
2508,236744,True
6424,236745,True
8452,236746,True
1886,236747,True
3868,236748,True
6199,236749,True
5437,236750,True
412,236751,True
2123,236752,True
1127,236753,True
6126,236754,False
2071,236755,True
2670,236756,True
9718,236757,False
20,236758,True
9218,236759,True
2649,236760,True
9200,236761,True
3350,236762,False
247,236763,False
7974,236764,True
2244,236765,False
8335,236766,True
9154,236767,True
8483,236768,True
1941,236769,False
3512,236770,True
328,236771,True
8888,236772,True
0,236773,False
2868,236774,True
347,236775,True
6431,236776,True
2545,236777,True
851,236778,True
5114,236779,True
5550,236780,True
7129,236781,True
8075,236782,True
9229,236783,True
367,236784,True
3503,236785,True
1950,236786,True
6573,236787,True
6766,236788,True
7495,236789,True
1142,236790,True
9589,236791,True
9079,236792,True
1040,236793,True
5307,236794,True
3853,236795,True
2581,236796,True
6732,236797,True
1990,236798,True
3263,236799,True
3963,236800,True
5553,236801,True
6210,236802,True
5215,236803,True
1246,236804,True
4883,236805,True
2375,236806,True
5646,236807,True
2207,236808,True
8544,236809,True
2145,236810,False
9199,236811,True
9793,236812,True
8629,236813,True
7932,236814,False
3434,236815,True
3772,236816,True
5170,236817,True
8410,236818,True
9193,236819,True
6355,236820,True
3642,236821,True
1592,236822,True
111,236823,True
4404,236824,True
1475,236825,True
9219,236826,True
6120,236827,True
3376,236828,True
5382,236829,True
2166,236830,True
8456,236831,True
6006,236832,True
5781,236833,True
6381,236834,True
9238,236835,True
8608,236836,True
6519,236837,True
5167,236838,True
153,236839,True
6627,236840,True
1162,236841,False
7543,236842,True
2802,236843,True
6565,236844,False
4532,236845,True
743,236846,True
248,236847,True
8287,236848,True
7299,236849,False
5785,236850,False
8821,236851,True
6140,236852,True
9145,236853,True
3236,236854,True
8755,236855,False
7857,236856,True
8762,236857,True
7358,236858,True
6827,236859,False
2611,236860,True
3984,236861,True
3357,236862,True
5913,236863,True
8286,236864,True
6717,236865,True
5585,236866,True
3327,236867,True
4720,236868,True
593,236869,True
4901,236870,True
5517,236871,True
2222,236872,True
8920,236873,True
9371,236874,True
9457,236875,True
908,236876,True
2196,236877,True
2024,236878,False
2898,236879,False
100,236880,True
3133,236881,True
503,236882,True
9490,236883,True
7905,236884,True
5716,236885,True
7082,236886,True
3269,236887,True
8647,236888,True
8636,236889,False
1591,236890,True
4763,236891,True
3993,236892,True
2194,236893,True
261,236894,True
8780,236895,True
2164,236896,True
1322,236897,True
6060,236898,True
4858,236899,True
1578,236900,True
3738,236901,True
745,236902,True
380,236903,True
1061,236904,False
7159,236905,True
2779,236906,True
6141,236907,True
7021,236908,True
7068,236909,True
1133,236910,True
9741,236911,True
7252,236912,True
6491,236913,True
6258,236914,True
168,236915,True
632,236916,True
2240,236917,True
3717,236918,False
7920,236919,True
3958,236920,True
3583,236921,True
9123,236922,True
5165,236923,False
1597,236924,True
1041,236925,True
1266,236926,True
6179,236927,True
3803,236928,True
867,236929,True
7178,236930,True
1958,236931,True
4082,236932,True
1159,236933,True
98,236934,True
543,236935,True
6264,236936,True
1580,236937,True
1035,236938,True
8413,236939,True
3653,236940,True
451,236941,True
3358,236942,False
1227,236943,True
7417,236944,True
6419,236945,True
3372,236946,True
1609,236947,True
5243,236948,True
7774,236949,True
6624,236950,True
6225,236951,True
2206,236952,True
5962,236953,True
3128,236954,False
8481,236955,True
2990,236956,True
4454,236957,True
386,236958,True
2507,236959,True
4301,236960,True
8909,236961,True
5145,236962,True
9414,236963,True
8828,236964,True
8902,236965,True
2689,236966,True
7511,236967,True
3424,236968,True
7982,236969,True
7490,236970,False
6182,236971,True
8545,236972,True
2771,236973,True
9901,236974,True
6312,236975,True
3193,236976,True
1432,236977,False
8142,236978,True
1798,236979,True
2613,236980,True
346,236981,True
381,236982,True
1739,236983,True
4935,236984,True
4337,236985,True
2807,236986,True
1247,236987,True
3040,236988,True
8786,236989,True
6191,236990,False
4297,236991,False
4877,236992,False
8315,236993,True
8793,236994,True
2481,236995,False
4365,236996,True
727,236997,True
7114,236998,True
7894,236999,True
5110,237000,True
355,237001,True
4625,237002,True
3686,237003,True
2251,237004,True
3941,237005,True
2197,237006,True
9669,237007,True
3114,237008,True
3277,237009,True
259,237010,False
2791,237011,False
1538,237012,True
824,237013,True
1615,237014,True
4789,237015,True
7939,237016,True
3037,237017,True
9923,237018,True
5120,237019,True
9509,237020,True
359,237021,True
2684,237022,True
7233,237023,True
5231,237024,True
3892,237025,True
4388,237026,True
1708,237027,True
3227,237028,True
8122,237029,False
8689,237030,True
3969,237031,False
9607,237032,True
7337,237033,True
2151,237034,False
3656,237035,False
4854,237036,True
6557,237037,True
4363,237038,True
1137,237039,True
2896,237040,True
7520,237041,True
2920,237042,True
1714,237043,True
6635,237044,True
1202,237045,False
6461,237046,True
2029,237047,True
3927,237048,True
8707,237049,True
8679,237050,False
5301,237051,True
2320,237052,True
1360,237053,True
178,237054,True
5734,237055,True
8139,237056,True
1510,237057,True
5604,237058,True
8050,237059,False
1612,237060,False
1862,237061,True
549,237062,True
9267,237063,True
2891,237064,True
6378,237065,True
319,237066,False
2953,237067,True
833,237068,True
7137,237069,True
4817,237070,True
3877,237071,True
5275,237072,True
7433,237073,True
4441,237074,True
2720,237075,True
7577,237076,True
362,237077,True
9881,237078,True
976,237079,True
2144,237080,True
145,237081,True
7181,237082,True
9327,237083,True
7530,237084,True
5578,237085,True
8305,237086,True
8964,237087,True
1607,237088,True
6542,237089,True
7699,237090,True
4728,237091,True
3469,237092,True
7988,237093,True
7286,237094,True
2994,237095,True
3510,237096,True
9810,237097,True
3506,237098,True
8986,237099,False
176,237100,True
8172,237101,True
167,237102,True
6734,237103,True
7523,237104,False
7111,237105,True
1760,237106,False
7698,237107,True
1882,237108,False
8949,237109,True
8065,237110,True
2032,237111,True
4990,237112,True
738,237113,True
6094,237114,True
7646,237115,True
4671,237116,True
3475,237117,True
489,237118,True
5320,237119,True
1668,237120,True
2419,237121,True
1515,237122,False
245,237123,True
9506,237124,True
9314,237125,True
3017,237126,True
850,237127,True
7971,237128,True
5667,237129,True
8524,237130,False
782,237131,True
8609,237132,True
3203,237133,True
5803,237134,True
4689,237135,False
3137,237136,True
8486,237137,True
2402,237138,True
1593,237139,True
6285,237140,True
8176,237141,True
5974,237142,True
3770,237143,True
9090,237144,True
7631,237145,True
8867,237146,True
4886,237147,True
7130,237148,True
8551,237149,True
5310,237150,True
6867,237151,True
7714,237152,True
7381,237153,True
2621,237154,True
9559,237155,True
4211,237156,True
1281,237157,True
2184,237158,True
3743,237159,True
4746,237160,True
9931,237161,True
1269,237162,True
1098,237163,True
3536,237164,True
4635,237165,True
6325,237166,False
3859,237167,True
2473,237168,False
5216,237169,True
3964,237170,True
1952,237171,True
2449,237172,True
6474,237173,True
7341,237174,False
8561,237175,True
4283,237176,True
4314,237177,True
80,237178,True
7450,237179,False
2517,237180,True
1740,237181,True
7632,237182,True
3920,237183,True
190,237184,True
4656,237185,True
7927,237186,True
7546,237187,True
410,237188,True
6903,237189,True
940,237190,True
2066,237191,True
6255,237192,True
6730,237193,True
8432,237194,True
4123,237195,True
6087,237196,True
9665,237197,True
5638,237198,True
6540,237199,True
9255,237200,True
7393,237201,True
4302,237202,True
8291,237203,True
9629,237204,True
8502,237205,True
3996,237206,False
7329,237207,True
7855,237208,True
6085,237209,True
6406,237210,True
2356,237211,False
8004,237212,True
1448,237213,True
9033,237214,True
3185,237215,True
195,237216,True
3299,237217,True
292,237218,True
9716,237219,True
956,237220,True
8594,237221,True
8876,237222,True
3696,237223,True
3464,237224,True
4918,237225,True
3226,237226,True
4378,237227,True
7165,237228,True
6774,237229,False
1203,237230,True
514,237231,True
6123,237232,True
7919,237233,True
6971,237234,False
2104,237235,True
2838,237236,True
5151,237237,True
9988,237238,True
6306,237239,True
878,237240,True
7910,237241,True
5465,237242,True
3558,237243,True
9071,237244,True
6369,237245,True
9898,237246,True
309,237247,True
1380,237248,True
7426,237249,True
1742,237250,True
7422,237251,True
8956,237252,True
6900,237253,True
8360,237254,True
2748,237255,True
625,237256,True
3228,237257,True
9245,237258,True
3450,237259,True
3713,237260,True
93,237261,True
5614,237262,True
5713,237263,True
704,237264,True
2578,237265,True
6148,237266,False
9992,237267,True
7923,237268,True
1261,237269,True
6738,237270,True
9332,237271,True
8984,237272,True
6905,237273,True
9118,237274,True
644,237275,True
2281,237276,True
9478,237277,True
9137,237278,True
3392,237279,True
720,237280,False
5116,237281,True
4968,237282,True
9998,237283,True
8293,237284,True
6713,237285,True
1987,237286,True
493,237287,True
5503,237288,True
95,237289,True
2928,237290,False
9591,237291,True
8100,237292,True
9157,237293,True
1008,237294,True
947,237295,False
5576,237296,True
9830,237297,True
2622,237298,True
7548,237299,True
4875,237300,False
818,237301,True
3921,237302,False
7206,237303,True
2398,237304,True
4580,237305,True
3160,237306,True
3665,237307,True
1072,237308,False
7503,237309,True
371,237310,True
4781,237311,True
5524,237312,True
4002,237313,True
8966,237314,True
7585,237315,True
9553,237316,True
8833,237317,True
7112,237318,True
9120,237319,False
8832,237320,True
8904,237321,True
9902,237322,True
2549,237323,True
2406,237324,True
350,237325,True
9774,237326,True
521,237327,True
340,237328,True
2174,237329,False
9153,237330,False
7091,237331,True
7327,237332,True
7105,237333,True
9747,237334,True
4605,237335,True
4348,237336,True
4455,237337,True
6554,237338,True
7981,237339,True
212,237340,True
7683,237341,True
8653,237342,True
5334,237343,False
1819,237344,True
5069,237345,True
7515,237346,True
81,237347,True
9474,237348,True
1283,237349,True
6568,237350,True
8523,237351,True
5368,237352,True
3437,237353,True
773,237354,True
2663,237355,True
7138,237356,True
9117,237357,True
5288,237358,True
4346,237359,False
1560,237360,True
6494,237361,True
8205,237362,True
2215,237363,True
6742,237364,False
5771,237365,True
8467,237366,True
5495,237367,True
5630,237368,False
2440,237369,True
2395,237370,True
6403,237371,True
5355,237372,True
4256,237373,True
1706,237374,True
4324,237375,True
3883,237376,True
18,237377,True
6871,237378,True
6077,237379,True
1351,237380,True
4105,237381,True
229,237382,True
8435,237383,True
2738,237384,True
8329,237385,True
5633,237386,True
3809,237387,True
7221,237388,True
5824,237389,True
4837,237390,True
16,237391,True
1352,237392,True
3473,237393,True
8468,237394,True
4802,237395,False
6181,237396,True
8881,237397,True
936,237398,True
5558,237399,True
5194,237400,True
8672,237401,True
136,237402,True
1796,237403,True
7131,237404,True
5784,237405,True
4016,237406,True
4710,237407,True
3174,237408,True
8589,237409,True
5106,237410,True
9127,237411,True
7364,237412,True
9811,237413,True
9035,237414,True
3758,237415,False
2851,237416,True
5855,237417,True
5239,237418,False
1414,237419,True
139,237420,True
8738,237421,False
2560,237422,True
9104,237423,True
8515,237424,True
3944,237425,True
1158,237426,True
7487,237427,True
4825,237428,True
6385,237429,True
8245,237430,True
5838,237431,True
552,237432,True
5090,237433,True
854,237434,True
7272,237435,True
8029,237436,True
2261,237437,True
7518,237438,True
9640,237439,True
6502,237440,True
4602,237441,True
4490,237442,True
6257,237443,True
2968,237444,True
8572,237445,True
6989,237446,True
9813,237447,True
3436,237448,True
8715,237449,True
6901,237450,True
7637,237451,True
4341,237452,True
929,237453,True
6748,237454,True
9048,237455,True
9800,237456,True
7590,237457,False
9746,237458,False
4460,237459,True
7391,237460,True
5143,237461,True
3707,237462,True
3089,237463,True
7113,237464,False
4209,237465,True
5996,237466,True
6486,237467,True
4080,237468,True
1967,237469,True
5060,237470,True
3135,237471,True
5844,237472,True
6376,237473,True
9584,237474,True
8402,237475,True
8961,237476,True
507,237477,True
5492,237478,True
2536,237479,True
2364,237480,True
4430,237481,True
7558,237482,True
8071,237483,True
198,237484,True
2915,237485,False
8555,237486,True
2713,237487,True
8938,237488,True
5928,237489,True
2056,237490,True
2258,237491,True
2002,237492,True
2015,237493,True
9409,237494,True
8850,237495,False
4242,237496,True
476,237497,True
5718,237498,True
5634,237499,True
2967,237500,True
2852,237501,True
9905,237502,True
3077,237503,True
1677,237504,True
3522,237505,True
1331,237506,True
4954,237507,True
8470,237508,True
1521,237509,True
5101,237510,True
2629,237511,True
6112,237512,True
2060,237513,True
6051,237514,True
4988,237515,True
8324,237516,True
3616,237517,True
2388,237518,True
9430,237519,True
6423,237520,True
8314,237521,True
8445,237522,True
4179,237523,True
5545,237524,True
1095,237525,True
3929,237526,True
2198,237527,True
8765,237528,True
4254,237529,True
8235,237530,True
3005,237531,True
8292,237532,True
5367,237533,True
6567,237534,True
3246,237535,True
742,237536,False
3476,237537,True
7000,237538,False
6811,237539,False
912,237540,True
1772,237541,True
5989,237542,True
7452,237543,True
3382,237544,False
3992,237545,True
6580,237546,True
1834,237547,True
1079,237548,True
6139,237549,False
1533,237550,True
4970,237551,True
3668,237552,True
8155,237553,False
8238,237554,True
635,237555,True
3597,237556,True
993,237557,False
5729,237558,True
2332,237559,True
1953,237560,True
5235,237561,True
5390,237562,True
4287,237563,True
7122,237564,True
2623,237565,True
8526,237566,False
8811,237567,True
9827,237568,True
6013,237569,True
6589,237570,True
8825,237571,True
7482,237572,True
6544,237573,True
5440,237574,True
4851,237575,True
4133,237576,True
249,237577,False
966,237578,True
2271,237579,True
8558,237580,True
5724,237581,True
9116,237582,True
9217,237583,True
4646,237584,True
5743,237585,True
4738,237586,True
4078,237587,True
8879,237588,True
7719,237589,False
5651,237590,True
4381,237591,True
8624,237592,True
5031,237593,True
1100,237594,True
8397,237595,True
3083,237596,False
5321,237597,False
9293,237598,True
9909,237599,True
5925,237600,True
766,237601,True
5127,237602,True
8969,237603,True
1687,237604,True
1343,237605,False
492,237606,True
6657,237607,True
4205,237608,True
4360,237609,True
3995,237610,True
3567,237611,True
6114,237612,False
7600,237613,True
568,237614,True
8106,237615,True
5056,237616,True
9363,237617,True
873,237618,True
3377,237619,True
5476,237620,True
6488,237621,False
155,237622,True
4523,237623,True
3259,237624,True
8389,237625,False
7938,237626,True
5905,237627,True
1374,237628,True
3546,237629,True
5480,237630,True
3675,237631,True
8701,237632,True
4879,237633,True
9702,237634,True
669,237635,True
7194,237636,True
7643,237637,False
9065,237638,True
3019,237639,True
7143,237640,True
4551,237641,False
2574,237642,True
8367,237643,True
2141,237644,True
9491,237645,True
6579,237646,True
8741,237647,True
38,237648,True
1195,237649,False
889,237650,True
7817,237651,True
8504,237652,False
5943,237653,True
1816,237654,True
5656,237655,True
9987,237656,True
4867,237657,True
7753,237658,True
4035,237659,False
5865,237660,True
102,237661,True
726,237662,True
5525,237663,False
9828,237664,True
4453,237665,True
9503,237666,True
661,237667,True
8868,237668,True
9911,237669,True
2301,237670,True
56,237671,True
486,237672,False
4240,237673,True
4896,237674,False
636,237675,True
6718,237676,False
9303,237677,False
6723,237678,True
3942,237679,True
3202,237680,False
2501,237681,False
2732,237682,True
9942,237683,True
1840,237684,True
5602,237685,True
2134,237686,False
9487,237687,True
1972,237688,True
2339,237689,False
4546,237690,True
7800,237691,True
3720,237692,True
1573,237693,True
4073,237694,True
1410,237695,True
7650,237696,True
606,237697,True
9935,237698,True
4649,237699,True
9766,237700,True
2200,237701,True
4865,237702,True
3337,237703,True
1644,237704,True
232,237705,True
2497,237706,True
4081,237707,True
7758,237708,True
4750,237709,True
5926,237710,True
1111,237711,True
6097,237712,True
4892,237713,True
925,237714,True
1748,237715,True
4014,237716,True
5371,237717,True
3657,237718,True
924,237719,True
7620,237720,True
9108,237721,True
2231,237722,False
3220,237723,True
395,237724,True
748,237725,True
3016,237726,True
393,237727,True
6311,237728,True
5830,237729,True
1601,237730,True
19,237731,False
1498,237732,True
449,237733,True
2589,237734,True
3205,237735,True
9022,237736,True
8130,237737,True
1191,237738,True
1988,237739,True
2594,237740,True
2568,237741,True
3918,237742,True
2770,237743,True
1092,237744,True
7926,237745,True
9983,237746,True
6743,237747,True
775,237748,True
1713,237749,False
662,237750,True
8873,237751,True
7940,237752,True
1645,237753,True
2676,237754,True
9254,237755,True
3347,237756,True
5276,237757,True
8567,237758,True
4701,237759,True
7619,237760,True
1546,237761,True
8542,237762,True
6633,237763,True
8870,237764,True
3338,237765,True
6271,237766,True
7742,237767,False
9454,237768,True
6885,237769,True
6246,237770,True
1161,237771,True
9215,237772,True
3321,237773,True
1859,237774,True
8461,237775,True
6266,237776,True
7395,237777,True
8170,237778,True
9276,237779,True
5274,237780,True
2070,237781,True
7584,237782,True
5788,237783,True
6439,237784,True
6432,237785,True
919,237786,True
9237,237787,True
3284,237788,True
4352,237789,True
4327,237790,False
8998,237791,True
2592,237792,True
1416,237793,True
5642,237794,False
837,237795,True
881,237796,True
994,237797,True
2655,237798,True
450,237799,True
9688,237800,True
7578,237801,False
5373,237802,True
9151,237803,True
314,237804,False
4111,237805,True
4987,237806,False
3727,237807,True
9098,237808,True
736,237809,True
6217,237810,True
2326,237811,True
7306,237812,True
3232,237813,True
3023,237814,True
767,237815,True
3171,237816,True
9875,237817,True
2588,237818,True
7192,237819,True
2966,237820,True
8341,237821,False
4593,237822,True
8171,237823,True
864,237824,True
1517,237825,True
8069,237826,True
8516,237827,True
9050,237828,True
6805,237829,True
6034,237830,True
463,237831,True
7244,237832,True
6762,237833,True
4936,237834,True
7319,237835,True
9206,237836,True
6368,237837,False
2855,237838,True
2863,237839,True
1757,237840,True
2695,237841,True
8121,237842,True
4872,237843,True
4780,237844,True
8527,237845,True
3736,237846,True
5305,237847,True
4829,237848,True
1543,237849,True
5436,237850,True
6659,237851,True
4557,237852,True
1572,237853,True
685,237854,True
4657,237855,True
2483,237856,True
2604,237857,True
3658,237858,True
559,237859,True
979,237860,True
5991,237861,True
3479,237862,True
7554,237863,True
9922,237864,True
2441,237865,False
1561,237866,True
5660,237867,True
917,237868,False
4963,237869,True
9753,237870,True
3672,237871,True
4144,237872,True
2973,237873,False
4659,237874,True
8316,237875,True
8108,237876,True
9062,237877,True
5273,237878,True
5537,237879,True
2211,237880,True
6892,237881,True
9941,237882,True
4207,237883,True
5802,237884,True
7614,237885,False
7728,237886,True
696,237887,True
8619,237888,True
5111,237889,True
2102,237890,True
471,237891,True
7679,237892,True
6402,237893,True
7051,237894,True
9675,237895,True
6249,237896,False
909,237897,True
4170,237898,True
1204,237899,False
4251,237900,True
4775,237901,True
1855,237902,True
461,237903,True
1996,237904,True
6702,237905,True
9112,237906,True
6042,237907,True
5126,237908,False
5619,237909,False
2570,237910,True
1342,237911,True
390,237912,True
9166,237913,True
4235,237914,True
6854,237915,True
1638,237916,True
1114,237917,True
7135,237918,True
7013,237919,True
6981,237920,True
1169,237921,True
9289,237922,True
6503,237923,True
7298,237924,True
3849,237925,True
4147,237926,True
986,237927,True
911,237928,True
4951,237929,True
5552,237930,True
3115,237931,True
7921,237932,True
9548,237933,True
4044,237934,True
4195,237935,True
1860,237936,True
9564,237937,True
891,237938,True
6694,237939,True
9913,237940,True
6729,237941,True
1916,237942,True
5901,237943,True
1336,237944,True
1123,237945,True
330,237946,True
9965,237947,True
937,237948,True
6482,237949,True
1803,237950,True
1296,237951,True
8438,237952,True
32,237953,True
1424,237954,True
9803,237955,True
9513,237956,True
385,237957,True
5270,237958,True
819,237959,True
7712,237960,True
5124,237961,True
2869,237962,True
7819,237963,True
5078,237964,True
2561,237965,True
9648,237966,True
6043,237967,True
2278,237968,True
7353,237969,True
8981,237970,True
512,237971,True
7588,237972,True
9235,237973,True
5359,237974,True
664,237975,True
4280,237976,True
2959,237977,True
992,237978,True
9776,237979,True
2542,237980,True
8896,237981,True
9820,237982,True
6149,237983,True
8631,237984,False
9609,237985,True
2188,237986,True
5105,237987,True
1105,237988,True
3975,237989,True
1671,237990,True
8660,237991,True
9341,237992,True
3799,237993,True
6940,237994,True
6335,237995,True
9362,237996,False
217,237997,True
8157,237998,True
1929,237999,True
2139,238000,True
6367,238001,True
869,238002,True
6090,238003,True
416,238004,True
4880,238005,True
5015,238006,False
2330,238007,True
3331,238008,True
6356,238009,True
4486,238010,True
3911,238011,True
7987,238012,True
9910,238013,True
1978,238014,True
3742,238015,True
5505,238016,True
2503,238017,True
6023,238018,True
1175,238019,True
905,238020,True
7822,238021,True
2331,238022,True
4349,238023,True
2150,238024,True
4833,238025,True
4476,238026,True
719,238027,True
4964,238028,True
4247,238029,True
301,238030,True
1741,238031,True
5860,238032,True
9403,238033,True
9833,238034,False
6720,238035,True
5671,238036,False
2627,238037,True
9064,238038,True
9804,238039,True
1217,238040,True
5659,238041,True
4916,238042,True
1544,238043,True
6721,238044,True
7249,238045,True
1623,238046,True
874,238047,True
6755,238048,True
8630,238049,True
8436,238050,True
445,238051,True
265,238052,True
1370,238053,True
9132,238054,True
4565,238055,True
2894,238056,True
3804,238057,True
207,238058,True
1962,238059,True
620,238060,True
8056,238061,False
2926,238062,True
659,238063,True
8840,238064,True
7214,238065,True
1487,238066,True
2299,238067,True
5219,238068,True
5068,238069,True
7116,238070,True
2075,238071,True
3374,238072,True
1481,238073,True
2825,238074,True
4127,238075,True
4392,238076,True
5574,238077,True
7226,238078,True
3881,238079,True
9850,238080,True
9802,238081,True
721,238082,True
5820,238083,True
6669,238084,True
3706,238085,True
3728,238086,False
8743,238087,True
8726,238088,True
163,238089,True
4456,238090,True
3861,238091,True
2635,238092,True
1622,238093,True
4117,238094,True
4895,238095,True
7307,238096,True
5908,238097,True
1532,238098,True
5003,238099,True
4139,238100,True
2429,238101,True
5549,238102,True
2910,238103,True
1991,238104,True
7628,238105,True
8824,238106,True
8997,238107,True
6069,238108,True
7768,238109,True
9272,238110,False
7420,238111,True
9932,238112,True
6719,238113,True
9259,238114,True
6319,238115,True
4662,238116,True
5807,238117,True
7804,238118,False
8783,238119,False
7107,238120,True
4100,238121,False
4289,238122,True
1602,238123,False
3854,238124,True
4461,238125,False
332,238126,True
5927,238127,True
7019,238128,True
7473,238129,True
5314,238130,True
6512,238131,True
2303,238132,True
2730,238133,True
1060,238134,True
7435,238135,True
4218,238136,True
7745,238137,True
3186,238138,True
6490,238139,True
5620,238140,True
7916,238141,True
7917,238142,True
7609,238143,True
4800,238144,True
6679,238145,True
9408,238146,True
4008,238147,True
535,238148,True
823,238149,True
8863,238150,True
9725,238151,True
5887,238152,True
3320,238153,True
8344,238154,True
4552,238155,True
1146,238156,True
4272,238157,True
5721,238158,True
9825,238159,True
3531,238160,True
8081,238161,False
7044,238162,True
3466,238163,True
8841,238164,True
1939,238165,True
5583,238166,True
2877,238167,True
2809,238168,True
4027,238169,True
5369,238170,True
9009,238171,True
2018,238172,False
6477,238173,True
9682,238174,True
4413,238175,True
5206,238176,True
1209,238177,True
1235,238178,True
6351,238179,True
2432,238180,True
7034,238181,True
1618,238182,True
8944,238183,True
134,238184,True
6821,238185,True
4613,238186,True
4639,238187,False
8801,238188,True
792,238189,True
3359,238190,True
12,238191,True
6676,238192,True
7702,238193,True
5610,238194,True
623,238195,True
9453,238196,True
6997,238197,True
5894,238198,True
9128,238199,True
2116,238200,True
5258,238201,True
7483,238202,True
7162,238203,True
4055,238204,True
9023,238205,True
6394,238206,True
5410,238207,True
1574,238208,True
6686,238209,False
5183,238210,False
903,238211,True
4754,238212,True
7384,238213,False
6239,238214,True
5692,238215,False
4558,238216,True
7694,238217,True
3601,238218,True
7020,238219,True
4387,238220,True
9623,238221,True
8025,238222,True
4683,238223,False
7887,238224,True
9601,238225,True
4020,238226,False
7964,238227,True
948,238228,False
9849,238229,True
2277,238230,True
4944,238231,True
1397,238232,True
2976,238233,True
2080,238234,False
8246,238235,True
357,238236,True
1284,238237,True
5910,238238,False
4939,238239,True
4795,238240,True
9342,238241,True
9460,238242,True
421,238243,True
205,238244,False
4214,238245,True
94,238246,False
769,238247,True
457,238248,True
6384,238249,True
4805,238250,True
5032,238251,False
5982,238252,True
7250,238253,True
7108,238254,True
1494,238255,True
305,238256,True
1807,238257,True
4924,238258,True
8120,238259,True
8244,238260,True
7897,238261,True
8368,238262,True
7766,238263,False
5450,238264,False
4765,238265,True
7371,238266,False
8220,238267,True
6186,238268,True
2327,238269,True
6048,238270,True
5978,238271,True
7676,238272,True
7992,238273,True
6733,238274,True
3167,238275,True
4808,238276,True
1075,238277,False
1903,238278,False
8573,238279,False
1932,238280,True
2469,238281,True
671,238282,True
9173,238283,True
3857,238284,True
3644,238285,True
1918,238286,True
7343,238287,True
1525,238288,True
555,238289,True
2522,238290,True
8941,238291,True
6845,238292,True
7873,238293,True
1891,238294,True
6524,238295,True
4230,238296,True
4462,238297,True
14,238298,True
3165,238299,True
2510,238300,True
8802,238301,True
7491,238302,True
2841,238303,True
6176,238304,True
7190,238305,True
2347,238306,True
3907,238307,True
7781,238308,True
3700,238309,True
1583,238310,True
4358,238311,True
4074,238312,True
6,238313,True
6800,238314,True
7344,238315,True
5953,238316,False
7089,238317,True
3085,238318,True
7598,238319,True
2472,238320,True
9700,238321,True
3367,238322,True
4999,238323,True
9346,238324,True
1135,238325,True
7583,238326,True
4866,238327,True
5336,238328,True
4803,238329,False
8359,238330,True
7696,238331,True
7946,238332,True
667,238333,True
1817,238334,True
5826,238335,True
2887,238336,True
5441,238337,True
4497,238338,True
3613,238339,True
5364,238340,True
3336,238341,True
